Country,Population,Year,Status,Adult Mortality,infant deaths,Alcohol,Life expectancy ,percentage expenditure,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Total expenditure, HIV/AIDS,Diphtheria ,GDP, thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling
France,62244884,2003,Developing,99,3,13.49,79.3,4572.441963,28,0,56.4,4,96,1.43,0.1,97,29691.18158,0.6,0.6,0.852,15.4
France,6185267,2002,Developing,11,3,13.78,79.2,3779.655273,29,5185,55.8,4,97,1.22,0.1,97,24275.2426,0.7,0.6,0.851,15.5
France,61357431,2001,Developing,13,3,13.89,79,3451.185079,28,0,55.2,4,98,9.89,0.1,97,22527.31775,0.7,0.6,0.849,15.6
France,6912498,2000,Developing,13,3,13.63,78.8,3410.284431,26,10000,54.6,4,98,9.77,0.1,97,22465.64184,0.7,0.6,0.844,15.7
Gabon,193175,2015,Developing,229,2,,66,0,8,27,36.3,3,79,,2.7,8,7388.984144,6.1,5.9,0.694,12.6
Gabon,1875713,2014,Developing,237,2,0.01,65.5,715.2816939,7,33,35.8,3,68,3.44,2.8,7,9692.163874,6.1,6,0.687,12.6
Gabon,1817271,2013,Developing,255,2,8.86,64.6,154.8758879,79,122,35.2,3,77,3.98,3.7,79,9679.742995,6.2,6.1,0.678,12.5
Gabon,1756817,2012,Developing,276,2,8.3,63.5,805.3925284,82,2,34.6,3,8,3.13,4.9,82,9774.18117,6.3,6.2,0.669,12.5
Gabon,169711,2011,Developing,289,2,8.9,62.8,133.5223672,75,2,34.1,3,75,3.12,6,75,1716.2258,6.4,6.3,0.664,12.5
Gabon,16421,2010,Developing,294,2,8.85,62.3,145.318282,67,1,33.5,3,68,3.41,7,67,8754.113376,6.5,6.4,0.66,12.5
Gabon,1586754,2009,Developing,31,2,8.64,61.7,52.31086276,79,0,33,3,74,3.43,8,76,763.66223,6.7,6.5,0.652,12.4
Gabon,1536411,2008,Developing,298,2,8.75,61.6,11.05422474,82,3,32.4,3,81,2.54,8.9,82,194.2746,6.8,6.6,0.651,12.4
Gabon,1489193,2007,Developing,291,2,9.02,61.6,545.4389573,75,0,31.9,3,78,2.86,10,81,8352.81711,6.9,6.8,0.645,12.4
Gabon,1444844,2006,Developing,288,2,8.01,61.4,40.53719812,52,90,31.4,3,44,2.88,10.7,45,727.777345,7.1,6.9,0.646,12.4
Gabon,143126,2005,Developing,37,2,7.72,65,353.2438029,28,0,3.8,3,44,2.76,10.9,45,6741.293948,7.2,7.1,0.64,12.4
Gabon,136425,2004,Developing,322,2,8.13,59.7,443.4750634,,63,3.3,3,44,3.26,11.1,45,5685.577736,7.4,7.2,0.64,12.3
Gabon,1328146,2003,Developing,32,2,6.47,59.7,352.232365,,0,29.8,3,44,3.48,11,45,4892.11618,7.5,7.4,0.638,12.3
Gabon,129449,2002,Developing,315,2,8.34,59.7,22.69039905,,110,29.2,3,44,3.22,10.7,45,412.55271,7.7,7.5,0.636,12.3
Gabon,1262259,2001,Developing,37,2,9.29,59.8,183.6980778,,5129,28.7,3,44,3.23,10.1,45,3976.14887,7.8,7.7,0.633,12.3
Gabon,1231122,2000,Developing,296,2,8.87,61,218.1727473,,15,28.1,3,44,2.89,9.5,45,4116.46693,8,7.8,0.637,12.2
Gambia,,2015,Developing,262,3,,61.1,0,97,71,27.3,5,96,,1.7,97,,7.3,7.2,0.45,8.9
Gambia,,2014,Developing,266,3,0.01,68,0,96,1,26.7,5,97,7.34,1.7,96,,7.5,7.3,0.449,8.9
Gambia,,2013,Developing,266,3,0.01,66,0,97,0,26,5,96,6.49,1.6,97,,7.6,7.5,0.445,8.9
Gambia,,2012,Developing,269,3,0.01,62,0,98,0,25.4,5,98,6.12,1.4,98,,7.8,7.7,0.44,8.8
Gambia,,2011,Developing,277,3,3.41,59.8,0,96,0,24.8,5,95,6.24,1.8,96,,8,7.9,0.441,8.7
Gambia,,2010,Developing,284,3,3.48,59.3,0,97,2,24.1,6,97,5.75,2.1,97,,8.2,8.1,0.439,8.8
Gambia,,2009,Developing,286,3,2.99,59,0,97,0,23.5,6,97,5.85,2.7,98,,8.4,8.3,0.434,8.9
Gambia,,2008,Developing,287,3,2.79,58.7,0,98,0,22.8,6,96,5.95,3,96,,8.6,8.5,0.426,8.6
Gambia,,2007,Developing,288,3,2.64,58.5,0,97,0,22.2,6,94,5.76,3.1,95,,8.8,8.7,0.42,8.4
Gambia,,2006,Developing,288,3,2.93,58.2,0,95,0,21.5,6,94,5.52,3,95,,9,8.9,0.415,8.1
Gambia,,2005,Developing,294,3,2.26,57.7,0,95,0,2.9,6,94,4.97,3,95,,9.2,9.1,0.412,7.8
Gambia,,2004,Developing,296,3,2.51,57.3,0,95,0,2.3,6,88,4.35,2.9,87,,9.4,9.3,0.404,7.6
Gambia,,2003,Developing,297,3,2.47,57,0,94,119,19.7,6,87,4.22,2.7,87,,9.6,9.6,0.395,7.3
Gambia,,2002,Developing,298,3,2.08,56.6,0,92,32,19.1,6,86,3.75,2.5,87,,9.8,9.8,0.392,7
Gambia,,2001,Developing,3,3,2.25,56.3,0,91,99,18.5,6,85,3.71,2.3,87,,1,1,0.384,6.8
Gambia,,2000,Developing,33,3,2.18,55.9,0,91,336,18,6,84,3.61,2,8,,1.2,1.2,0.377,6.5
Georgia,37171,2015,Developing,129,1,,74.4,0,94,431,56.2,1,91,,0.1,94,3764.64912,2.7,2.8,0.768,13.9
Georgia,3727,2014,Developing,125,1,6.13,74.5,221.482875,91,3188,55.3,1,91,7.42,0.1,91,4429.6575,2.7,2.8,0.759,13.5
Georgia,3776,2013,Developing,128,1,5.91,74.5,180.3787034,96,7872,54.4,1,94,7.25,0.1,93,4274.376857,2.7,2.8,0.755,13.5
Georgia,3825,2012,Developing,13,1,7.71,74.2,158.2576025,92,31,53.6,1,93,8.57,0.1,92,4142.869175,2.6,2.8,0.749,13.4
Georgia,3875,2011,Developing,127,1,8.14,73.9,198.94876,89,64,52.8,1,88,9.38,0.1,94,3725.63221,2.6,2.8,0.742,13.3
Georgia,3926,2010,Developing,132,1,7.24,73.8,194.1732658,95,22,52,1,88,1.5,0.1,92,2964.47734,2.6,2.8,0.738,13.3
Georgia,3978,2009,Developing,133,1,6.66,73.2,18.5314303,54,23,51.3,1,93,1.19,0.1,88,276.588512,2.6,2.8,0.734,12.8
Georgia,43,2008,Developing,128,1,7.17,73.9,151.762567,89,56,5.5,1,9,8.99,0.1,92,3174.9491,2.6,2.8,0.735,13.1
Georgia,482,2007,Developing,12,1,8.65,74.4,106.164686,94,44,49.9,1,88,8.17,0.1,98,2492.12878,2.7,2.9,0.722,12.5
Georgia,4136,2006,Developing,126,1,6.18,73.9,110.1138286,84,334,49.2,1,89,8.39,0.1,88,1872.68416,2.7,2.9,0.714,12.6
Georgia,419,2005,Developing,128,1,4.7,73.9,9.444875415,79,1356,48.6,1,82,8.6,0.1,82,153.57521,2.8,2.9,0.703,12.2
Georgia,4245,2004,Developing,134,1,3.74,72.3,7.132564768,64,6847,48.1,1,66,8.53,0.1,78,127.367228,2.8,3,0.694,12
Georgia,431,2003,Developing,132,1,3.36,72.7,70.54185252,48,216,47.5,2,74,8.49,0.1,75,928.18227,2.9,3,0.684,11.8
Georgia,4357,2002,Developing,142,2,2.72,71.7,60.55818291,51,199,47,2,89,8.72,0.1,84,779.3845935,2.9,3,0.677,11.8
Georgia,43864,2001,Developing,121,2,2.76,73,57.10318825,61,35,46.5,2,83,7.82,0.1,87,733.974142,3,3.1,0.673,11.7
Georgia,44183,2000,Developing,129,2,3.28,71.8,47.81704183,55,50,46,2,81,6.94,0.1,8,691.997711,3.1,3.1,0,11.4
Germany,81686611,2015,Developed,68,2,,81,0,88,2464,62.3,3,94,,0.1,95,41176.88158,1.1,1.1,0.924,17.1
Germany,89825,2014,Developed,69,2,11.03,89,941.7562909,88,443,61.9,3,94,11.3,0.1,95,4792.65288,1.1,1.1,0.92,17
Germany,864565,2013,Developed,71,2,10.94,86,895.8779503,88,1771,61.4,3,94,11.16,0.1,95,4653.91143,1.1,1.1,0.919,16.9
Germany,8425823,2012,Developed,71,2,11.18,86,839.91332,88,166,6.9,3,94,1.99,0.1,95,4465.24891,1.1,1.1,0.916,16.9
Germany,8274983,2011,Developed,74,2,11.2,85,869.790735,88,1607,6.4,3,94,1.93,0.1,95,4681.32796,1.1,1.1,0.912,16.8
Germany,8177693,2010,Developed,76,2,11.2,81,7584.078579,88,780,59.9,3,94,11.25,0.1,95,41785.55691,1.1,1.1,0.907,16.7
Germany,819237,2009,Developed,79,2,11.22,80,7641.270645,88,574,59.5,3,95,11.4,0.1,96,41732.7725,1.1,1.1,0.906,16.7
Germany,821197,2008,Developed,8,2,11.36,79.9,8285.264655,87,917,59,3,95,1.39,0.1,96,45699.19832,1.1,1.1,0.903,16.6
Germany,82266372,2007,Developed,82,3,11.5,79.8,7777.556353,86,567,58.5,3,95,1.18,0.1,96,41814.8191,1.1,1.1,0.898,16.6
Germany,82376451,2006,Developed,84,3,11.76,79.6,6407.535954,87,2307,58,3,94,1.34,0.1,96,36447.87232,1.1,1.1,0.892,16.5
Germany,82469422,2005,Developed,85,3,11.67,79.2,6012.92584,9,778,57.6,3,95,1.52,0.1,96,34696.6292,1.1,1.1,0.884,16.4
Germany,8251626,2004,Developed,86,3,11.83,79.1,5842.374765,88,121,57.1,3,96,1.37,0.1,96,34165.9343,1.1,1.1,0.877,16.4
Germany,82534176,2003,Developed,9,3,11.92,78.5,582.6157028,9,779,56.6,4,96,1.62,0.1,97,3359.95215,1.1,1.1,0.872,16.3
Germany,82488495,2002,Developed,91,3,12.25,78.4,437.1059663,87,4657,56.1,4,97,1.4,0.1,93,2525.16445,1.2,1.1,0.867,16.3
Germany,82349925,2001,Developed,92,3,12.46,78.3,4057.637383,86,6024,55.6,4,96,1.15,0.1,93,23687.31689,1.2,1.1,0.86,16.2
Germany,8221158,2000,Developed,95,3,12.91,78,4238.540035,84,0,55.1,4,94,1.1,0.1,9,23718.7467,1.2,1.2,0.855,16.2
Ghana,27582821,2015,Developing,249,37,,62.4,0,88,23,28.6,52,88,,0.7,88,1361.11395,6.2,6.1,0.575,11.4
Ghana,26962563,2014,Developing,253,37,0.01,62.1,97.67794571,98,124,28,54,93,3.56,0.8,98,1432.227943,6.4,6.3,0.576,11.7
Ghana,26346251,2013,Developing,254,38,0.01,61.9,28.66897829,9,319,27.3,55,91,4.63,0.9,9,1814.492297,6.6,6.4,0.57,11.5
Ghana,2573349,2012,Developing,257,39,0.01,61.6,151.899429,92,1613,26.7,56,91,4.79,0.9,92,1629.8222,6.7,6.6,0.563,11.2
Ghana,25121796,2011,Developing,263,40,1.64,61.2,225.2219474,91,120,26.1,58,91,4.81,1.3,91,1574.978653,6.9,6.8,0.554,10.9
Ghana,2451214,2010,Developing,267,40,1.69,69,195.9824626,94,641,25.5,59,94,5.33,1.9,94,1312.67557,7.1,7,0.547,10.5
Ghana,2393831,2009,Developing,271,41,1.76,66,30.72290501,94,101,24.9,60,94,5.17,2.1,94,186.76538,7.3,7.2,0.542,10.4
Ghana,2329864,2008,Developing,275,41,1.78,63,161.0106435,93,82,24.2,61,92,4.85,2.2,93,1224.41554,7.5,7.4,0.53,9.8
Ghana,227212,2007,Developing,28,41,1.25,59.9,3.181373629,94,6,23.6,61,94,5.3,2.6,94,19.686718,7.7,7.6,0.519,9.1
Ghana,22113425,2006,Developing,288,41,1.7,59.4,129.0263364,84,420,23,62,84,4.64,2.9,84,922.9351677,7.9,7.9,0.51,8.7
Ghana,215429,2005,Developing,296,41,1.5,58.9,78.71123825,84,435,22.4,62,85,4.51,3.1,84,498.172394,8.1,8.1,0.499,8.1
Ghana,2986536,2004,Developing,34,41,1.46,58.3,53.23775977,8,60,21.8,62,81,3.96,3.2,8,423.1936389,8.4,8.3,0.491,7.7
Ghana,2446782,2003,Developing,38,41,1.53,57.9,31.09435342,8,1939,21.2,63,8,3.12,3.4,8,373.2815537,8.6,8.5,0.489,7.9
Ghana,19924522,2002,Developing,31,42,1.6,57.6,3.336437969,8,12289,2.7,63,8,3.7,3.5,78,39.484473,8.8,8.8,0.484,7.6
Ghana,1942165,2001,Developing,39,42,1.49,57.4,25.55981288,,13476,2.1,64,81,3.56,3.5,79,273.6596668,9,9,0.485,8
Ghana,18938762,2000,Developing,38,43,1.6,57.2,20.65432873,,23068,19.5,65,88,3,3.6,88,263.1124679,9.2,9.2,0.48,7.7
Greece,182883,2015,Developing,72,0,,81,0,96,1,66.5,0,99,,0.1,99,187.78991,0.8,0.7,0.865,17.2
Greece,1892413,2014,Developing,73,0,7.53,88,2163.043414,96,1,66,0,99,8.8,0.1,99,21673.7817,0.8,0.7,0.862,17.2
Greece,1965211,2013,Developing,74,0,7.46,86,2183.106986,98,3,65.4,0,99,9.26,0.1,99,21874.8195,0.8,0.7,0.86,17.1
Greece,114511,2012,Developing,76,0,8.2,84,2528.992935,98,3,64.9,0,99,9.24,0.1,99,22242.68193,0.8,0.7,0.858,16.8
Greece,1114899,2011,Developing,76,0,8.02,85,3192.887363,95,40,64.3,0,99,9.77,0.1,99,25916.29353,0.8,0.7,0.86,16.7
Greece,11121341,2010,Developing,76,0,9,83,3189.754439,95,149,63.7,0,99,9.18,0.1,99,26917.75898,0.8,0.7,0.859,16.4
Greece,111717,2009,Developing,78,0,9.08,80,372.6854142,95,2,63.1,0,99,9.76,0.1,99,2971.973,0.8,0.7,0.857,16.2
Greece,1177841,2008,Developing,77,0,9.51,79.9,3682.88717,95,1,62.4,0,99,9.76,0.1,99,31997.2821,0.8,0.7,0.853,15.9
Greece,1148473,2007,Developing,8,0,9.67,79.4,3632.243121,95,2,61.8,0,99,9.41,0.1,99,28827.32636,0.8,0.7,0.855,16.4
Greece,112362,2006,Developing,77,0,9.42,79.7,318.5806628,94,0,61.2,1,98,9.34,0.1,98,2481.15781,0.8,0.7,0.85,16.3
Greece,1987314,2005,Developing,81,0,9.95,79.3,2785.139364,93,122,6.5,1,96,9.36,0.1,96,22551.73574,0.8,0.7,0.839,15.6
Greece,1955141,2004,Developing,81,0,9.56,79.2,287.6124519,92,1,59.9,1,95,8.3,0.1,95,21955.149,0.8,0.8,0.83,15.3
Greece,19287,2003,Developing,81,0,9.46,79.1,2124.921517,92,0,59.2,1,93,8.61,0.1,94,18477.57841,0.8,0.8,0.823,15.2
Greece,19222,2002,Developing,81,1,8.09,79,160.8897265,91,5,58.6,1,92,8.72,0.1,92,1411.31339,0.8,0.8,0.811,14.6
Greece,1862132,2001,Developing,83,1,8.62,78.7,1403.022211,9,12,58,1,9,8.47,0.1,91,12538.17883,0.9,0.8,0.801,14.2
Greece,18588,2000,Developing,84,1,8.48,78.2,122.1823517,89,56,57.4,1,89,7.6,0.1,89,1242.95373,0.9,0.8,0.794,13.9
Grenada,,2015,Developing,142,0,,73.6,0,92,0,48.4,0,99,,0.1,92,9212.192824,3.8,3.8,0.751,15.8
Grenada,,2014,Developing,143,0,8.42,73.5,789.2764615,97,0,47.4,0,81,6.1,0.1,97,8569.776998,3.8,3.8,0.749,15.8
Grenada,,2013,Developing,144,0,8.25,73.3,780.4459281,97,0,46.5,0,98,6.15,0.1,97,7955.615985,3.8,3.8,0.746,15.8
Grenada,,2012,Developing,146,0,8.07,73.1,865.9999782,97,0,45.6,0,98,6.36,0.1,97,7583.1872,3.8,3.8,0.744,15.8
Grenada,,2011,Developing,15,0,7.84,72.9,11.56715633,94,0,44.7,0,95,6.35,0.1,95,741.48438,3.8,3.8,0.741,15.8
Grenada,,2010,Developing,154,0,7.91,72.6,145.8401998,97,0,43.9,0,94,6.41,0.1,97,7365.666659,3.8,3.8,0,15.8
Grenada,,2009,Developing,158,0,8.42,72.4,146.4384488,99,0,43.1,0,99,6.24,0.1,99,7395.88125,3.8,3.8,0,15.6
Grenada,,2008,Developing,162,0,8.92,72.1,754.9597129,99,0,42.4,0,99,5.76,0.1,99,7946.944346,3.8,3.9,0,15.4
Grenada,,2007,Developing,164,0,9.06,71.9,95.19375921,96,0,41.8,0,96,5.88,0.1,96,7322.596862,3.9,3.9,0,15.3
Grenada,,2006,Developing,167,0,9.06,71.7,662.2663687,91,0,41.1,0,91,5.99,0.1,91,6764.722867,3.9,3.9,0,15.1
Grenada,,2005,Developing,169,0,8.8,71.5,119.5548694,99,0,4.5,0,99,5.5,0.1,99,6754.512393,3.9,4,0,14.9
Grenada,,2004,Developing,187,0,8.43,73,100.965873,83,0,39.9,0,84,5.24,0.1,83,5836.17763,4,4,0,14.8
Grenada,,2003,Developing,173,0,9.75,71.1,77.9454329,97,0,39.4,0,98,5.89,0.1,97,5773.73577,4,4.1,0,14.6
Grenada,,2002,Developing,176,0,10.71,79,513.3465408,98,0,38.8,0,98,6.67,0.1,98,5292.232379,4.1,4.1,0,14.4
Grenada,,2001,Developing,178,0,9.61,77,81.11355954,96,0,38.2,0,96,7.67,0.1,96,519.958715,4.2,4.2,0,14.3
Grenada,,2000,Developing,182,0,9.4,74,676.5453878,,0,37.7,0,97,6.62,0.1,97,5117.589923,4.3,4.2,0,14.1
Guatemala,16252429,2015,Developing,186,10,,71.9,0,74,0,5.6,12,9,,0.4,74,3923.573344,1.2,1.2,0.637,10.7
Guatemala,15923559,2014,Developing,187,10,1.88,71.7,657.5282797,73,0,49.9,13,65,6.2,0.4,73,3687.763767,1.2,1.2,0.614,10.7
Guatemala,15596214,2013,Developing,189,11,1.93,71.4,582.1469583,85,0,49.3,13,84,6.3,0.4,85,3452.828934,1.2,1.2,0.611,10.7
Guatemala,1527156,2012,Developing,189,11,2.02,71.3,484.7187892,96,0,48.6,13,94,6.33,0.4,96,3299.65139,1.2,1.2,0.616,10.6
Guatemala,14948919,2011,Developing,193,11,2.16,71.1,457.7745845,88,0,47.9,14,88,6.28,0.4,88,3187.845296,1.2,1.2,0.609,10.5
Guatemala,1463417,2010,Developing,196,12,2.14,77,443.3248254,94,0,47.2,14,94,6.64,0.4,94,2825.5247,1.3,1.3,0.602,10.5
Guatemala,1431628,2009,Developing,198,12,2.14,76,445.4423371,92,0,46.5,15,92,6.79,0.4,92,2635.753474,1.3,1.3,0.596,10.4
Guatemala,146366,2008,Developing,19,13,2.21,79,472.2234994,95,0,45.9,15,96,6.65,0.4,95,2794.22189,1.3,1.3,0.589,10.4
Guatemala,137286,2007,Developing,192,13,2.4,75,380.9632429,85,0,45.2,16,85,6.86,0.4,85,2489.955836,1.3,1.3,0.578,10.1
Guatemala,133978,2006,Developing,24,14,2.38,69.7,352.0244894,89,0,44.5,17,9,7.7,0.4,89,2256.56724,1.4,1.4,0.57,9.8
Guatemala,139628,2005,Developing,28,14,2.35,69.2,41.50845637,87,0,43.8,18,87,6.79,0.4,87,277.83438,1.4,1.4,0.567,9.6
Guatemala,12796925,2004,Developing,21,15,2.4,69.6,288.4016258,,0,43.1,18,88,6.77,0.4,87,1872.73783,1.4,1.4,0.564,9.3
Guatemala,125478,2003,Developing,24,15,2.45,69.4,249.3262948,,0,42.4,19,84,6.88,0.4,84,1753.349471,1.4,1.4,0.56,9
Guatemala,1228848,2002,Developing,21,16,2.41,69.3,25.25040918,,0,41.7,20,82,6.71,0.3,82,171.771491,1.5,1.5,0.553,8.8
Guatemala,11924946,2001,Developing,211,16,2.53,68.4,225.0619956,,0,41.1,20,78,6.76,0.3,77,1568.376276,1.5,1.5,0.546,8.5
Guatemala,1165743,2000,Developing,221,17,2.63,67.7,238.7369808,,0,4.4,21,8,5.25,0.2,81,1655.596261,1.6,1.6,0.539,8.2
Guinea,1291533,2015,Developing,284,26,,59,0,54,243,23.3,40,42,,0.5,54,554.48766,7.3,7.3,0.414,8.8
Guinea,118559,2014,Developing,299,27,0.01,58.1,50.57976483,51,175,22.7,41,42,5.64,0.5,51,561.997387,7.5,7.4,0.412,8.6
Guinea,11536615,2013,Developing,284,27,0.01,58.8,5.140668848,63,53,22.2,41,63,5.49,1,63,54.169324,7.7,7.6,0.406,8.5
Guinea,11281469,2012,Developing,288,28,0.01,58.4,4.344930862,62,6,21.7,42,63,5.39,1.9,62,52.3485646,7.8,7.8,0.396,8.5
Guinea,113517,2011,Developing,29,28,0.22,58.1,42.2547904,63,11,21.2,43,63,4.73,2,63,459.2912,8,8,0.385,8.4
Guinea,179417,2010,Developing,291,29,0.2,57.8,29.74734049,64,45,2.8,44,62,4.55,2.2,64,438.7513346,8.2,8.2,0.38,8.3
Guinea,1556524,2009,Developing,297,29,0.18,57.3,24.84763562,57,264,2.3,46,6,3.85,2.3,57,436.6895539,8.4,8.4,0.376,8.1
Guinea,1323142,2008,Developing,33,30,0.21,56.8,19.68510257,57,89,19.8,47,59,3.21,2.3,6,437.4467238,8.6,8.6,0.371,7.9
Guinea,196727,2007,Developing,36,31,0.19,56.4,1.399626733,57,3,19.4,48,46,3.8,2.4,63,49.456775,8.9,8.8,0.364,7.6
Guinea,9881428,2006,Developing,317,31,0.16,55.6,10.3839337,,4,19,49,53,3.2,2.6,57,296.68382,9.1,9.1,0.356,7.1
Guinea,9679745,2005,Developing,327,32,0.21,54.7,1.099665984,,99,18.5,51,59,2.82,2.7,59,33.424498,9.3,9.3,0.346,6.6
Guinea,949229,2004,Developing,334,33,0.34,54,18.93011259,,10,18.1,53,65,3.14,2.8,6,386.3288283,9.5,9.5,0.325,5.1
Guinea,939848,2003,Developing,338,34,0.18,53.3,2.39524067,,2497,17.7,55,61,3.45,2.9,57,37.1931781,9.7,9.7,0.338,5.9
Guinea,9137345,2002,Developing,337,35,0.21,52.9,21.3378184,,2151,17.3,56,56,3.76,3,53,322.811171,9.9,9.9,0.329,5.5
Guinea,8971139,2001,Developing,336,36,0.17,52.5,19.89790929,,7408,16.9,58,52,3.65,3,5,315.83983,1.1,1.1,0.322,5.1
Guinea,888546,2000,Developing,328,37,0.17,52.5,2.215986136,,11294,16.6,60,47,3.46,3,46,34.516918,1.3,1.3,0.316,4.8
Guinea-Bissau,177526,2015,Developing,275,4,,58.9,0,87,153,26.3,6,87,,3.2,87,596.8717189,7.1,7,0.421,9.2
Guinea-Bissau,1725744,2014,Developing,282,4,0.01,58.4,50.06053544,87,1,25.6,6,87,5.59,3.4,87,642.6256154,7.3,7.1,0.419,9.2
Guinea-Bissau,1681495,2013,Developing,279,4,0.01,58.1,8.20063742,87,0,25,6,87,6.14,4.5,87,61.566347,7.5,7.3,0.415,9.1
Guinea-Bissau,1638139,2012,Developing,285,4,0.01,57.6,0.948526366,87,0,24.3,6,87,5.96,5.3,87,67.7518833,7.7,7.5,0.416,9.1
Guinea-Bissau,1596154,2011,Developing,289,4,3.57,57.1,40.45367358,86,0,23.7,7,85,5.46,5.7,86,692.69989,7.8,7.7,0.41,9
Guinea-Bissau,155588,2010,Developing,287,4,3.21,56.7,53.30782696,83,26,23.1,7,82,6.7,5.9,83,543.957418,8,7.9,0.405,8.9
Guinea-Bissau,1517448,2009,Developing,288,4,2.55,56.3,47.12969266,8,0,22.5,7,78,6.81,6,8,544.222779,8.3,8.1,0.401,8.9
Guinea-Bissau,148841,2008,Developing,297,5,2.64,55.6,28.30191127,,12,21.9,7,77,6.5,6,77,583.5445622,8.5,8.4,0.398,8.8
Guinea-Bissau,1445958,2007,Developing,32,5,2.98,55,31.06932595,,1,21.3,7,76,6.1,5.7,74,481.694976,8.7,8.6,0.394,8.8
Guinea-Bissau,1412669,2006,Developing,36,5,3.22,54.4,21.53374936,,0,2.7,8,74,5.87,5.6,71,418.94454,8.9,8.8,0.388,8.3
Guinea-Bissau,138838,2005,Developing,37,5,3.1,53.9,22.09757984,,0,2.1,8,73,5.72,5.4,68,424.9534585,9.2,9,0,8
Guinea-Bissau,135345,2004,Developing,38,5,2.58,53.5,13.52999556,,3526,19.6,8,69,5.41,5,64,393.3138244,9.4,9.3,0,7.7
Guinea-Bissau,132122,2003,Developing,38,5,2.16,53,2.527115422,,1158,19,8,65,5.62,4.6,6,36.5718585,9.6,9.5,0,7.4
Guinea-Bissau,1293523,2002,Developing,35,5,2.47,52.8,24.65761755,,298,18.5,8,61,5.84,4.1,57,321.481324,9.8,9.7,0,7.1
Guinea-Bissau,1267512,2001,Developing,32,5,2.55,52.5,0.868708478,,126,17.9,9,56,5.4,3.6,53,39.486749,1,1,0,6.7
Guinea-Bissau,1243229,2000,Developing,3,5,2.84,52.1,6.699418747,,0,17.4,9,52,4.94,3.1,49,297.7519443,1.2,1.2,0,6.4
Guyana,768514,2015,Developing,215,0,,66.2,0,95,0,46.7,1,92,,0.3,95,4136.689919,5.5,5.3,0.638,10.3
Guyana,763393,2014,Developing,217,0,7.64,66,4.141293345,98,0,45.9,1,97,5.25,0.3,98,43.82321,5.5,5.3,0.636,10.3
Guyana,75881,2013,Developing,218,0,7.56,65.9,345.9044258,98,0,45,1,98,5.1,0.3,98,3944.178173,5.5,5.3,0.633,10.3
Guyana,75391,2012,Developing,22,0,7.57,65.8,497.4719464,97,0,44.1,1,97,6.57,0.3,97,3785.935665,5.6,5.3,0.63,10.6
Guyana,7491,2011,Developing,229,0,7.56,65.6,536.2332523,93,0,43.2,1,93,6.8,0.4,93,3439.597513,5.6,5.3,0.624,10.3
Guyana,746556,2010,Developing,221,0,7.52,65.9,48.02859441,95,0,42.4,1,95,6.6,0.4,95,326.281212,5.6,5.3,0.618,10.2
Guyana,745693,2009,Developing,218,0,7.49,66.1,466.6693698,98,0,41.6,1,97,7.32,0.3,98,2716.35256,5.6,5.4,0.618,10.5
Guyana,746314,2008,Developing,218,1,7.32,66.3,493.3279293,93,0,4.9,1,93,7.46,0.8,93,2576.124957,5.6,5.4,0.618,10.7
Guyana,747869,2007,Developing,232,1,7.2,65.7,362.8702271,94,0,4.3,1,94,6.45,1.9,94,2327.58324,5.7,5.5,0.62,11.2
Guyana,74961,2006,Developing,24,1,7.04,65.2,170.6325842,93,0,39.6,1,92,4.67,1.1,93,1945.6395,5.7,5.5,0.622,11.7
Guyana,75946,2005,Developing,238,1,7.35,65,17.46405901,93,0,39,1,93,5.83,1.8,93,198.455216,5.7,5.5,0.619,11.4
Guyana,751652,2004,Developing,237,1,7.84,65.1,1.776181042,91,0,38.4,1,91,5.73,1.9,91,145.58861,5.8,5.6,0.613,11.2
Guyana,751857,2003,Developing,237,1,7.93,65.3,16.47949015,9,0,37.8,1,91,5.97,2.1,9,986.7958173,5.8,5.6,0.611,11.1
Guyana,751884,2002,Developing,244,1,7.73,65.3,10.9363388,91,0,37.1,1,93,5.84,2.3,91,96.8674827,5.9,5.7,0.609,11
Guyana,752263,2001,Developing,247,1,6.71,65.4,15.54978677,85,0,36.4,1,9,5.82,1.7,85,925.582546,5.9,5.7,0.606,10.9
Guyana,75331,2000,Developing,246,1,6.63,65.4,16.75480888,,0,35.7,1,79,5.85,1.1,88,946.599372,5.9,5.8,0.602,10.9
Haiti,171161,2015,Developing,24,14,,63.5,0,6,0,49.9,18,56,,0.5,6,814.5463952,3.9,3.9,0.49,9.1
Haiti,1572466,2014,Developing,245,14,0.01,63.1,5.103249438,48,0,48.8,19,55,7.56,0.5,48,83.1148117,3.9,3.9,0.487,9.1
Haiti,1431776,2013,Developing,253,14,5.68,62.7,4.989712322,68,0,47.7,19,67,8.1,0.5,68,81.265673,3.9,3.9,0.483,9.1
Haiti,128921,2012,Developing,259,15,5.68,62.3,26.37942542,,0,46.5,20,67,9.88,0.8,67,766.8437623,3.9,3.9,0.477,8.9
Haiti,114554,2011,Developing,259,15,5.68,62.3,4.106484317,,0,45.3,20,67,1.41,1.5,68,74.9358452,4,4,0.47,8.7
Haiti,9999617,2010,Developing,682,23,5.76,36.3,36.2929176,,0,44.2,58,66,8.9,1.9,66,662.2795182,4,4,0.47,8.6
